Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Sportsman 800 EFI 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2006
POLARIS,Sportsman 800 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2006
POLARIS,Sportsman 570 Big Boss 6x6 EPS,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2006
POLARIS,Sportsman 800 EFI 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2007
POLARIS,Sportsman 800 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2007
POLARIS,Sportsman 570 Big Boss 6x6 EPS,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2007
POLARIS,Sportsman 800 EFI 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2008
POLARIS,Sportsman 800 6x6 Big Boss,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2008
POLARIS,Sportsman 570 Big Boss 6x6 EPS,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2008
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Magnum 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2004
POLARIS,Scrambler 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2004
POLARIS,Sportsman 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2004
POLARIS,Ranger 4x4 500 EFI,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2004
POLARIS,Magnum 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2005
POLARIS,Scrambler 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2005
POLARIS,Sportsman 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2005
POLARIS,Ranger 4x4 500 EFI,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2005
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Sportsman 400,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2001
POLARIS,Sportsman 400,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2002
POLARIS,Sportsman 400,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2003
POLARIS,Sportsman 400,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2004
POLARIS,Sportsman 400,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2005
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2008
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2008
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2009
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2009
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2010
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2010
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2011
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2011
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2012
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2012
POLARIS,Sportsman 400 HO,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2013
POLARIS,Sportsman 400 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2013
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Hawkeye 2x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2011
POLARIS,Hawkeye 2x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2012
POLARIS,Hawkeye 2x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2013
POLARIS,Hawkeye 2x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2014
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,XPEDITION 425,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2000
POLARIS,XPEDITION 425,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2001
POLARIS,XPEDITION 425,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2002
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Sportsman 450,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2006
POLARIS,Sportsman 450,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2007
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Xplorer 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,1997
Make,Model,Vendor Code,Vendor Name,MPN,AD Item Number,Vendor Notes,REF#,OEM#,Year
POLARIS,Magnum 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2002
POLARIS,Scrambler 500 4x4,NACH,NACHMAN INTERNATIONAL CO.LTD,AT-01320A,128707,"W/ WIRE 60 CM, RESISTOR 5KΩ, MATERIAL: EPD+WIRE",,3084980,2002
